1 draft-nottingham-http-stale-if-error-00.txt  yahoo-inc
1 draft-asaeda-multimob-igmp-mld-mobility-extensions-00.txt  keio
3 draft-duerst-iri-bis-00.txt  aoyama UNKNOWN microsoft microsoft
3 draft-ietf-dkim-deployment-00.txt  att bbiw verisign
1 draft-krishnan-mip6-firewall-00.txt  ericsson
1 draft-lowekamp-sipping-ice-for-sip-00.txt  sipeerior sipeerior
4 draft-larsson-mext-flow-distribution-rules-00.txt  ericsson ericsson keio kddi u-strasbg
1 draft-hall-deferrals-00.txt  ehsco
2 draft-arkko-rfc2780-proto-update-00.txt  ericsson harvard
1 draft-thomson-geopriv-held-beep-00.txt  andrew andrew
3 draft-ietf-ipv6-deprecate-rh0-00.txt  afilias funet neville-neil
1 draft-templin-inetmtu-00.txt  boeing
1 draft-liao-smimeheaderprotect-00.txt  rub rub
1 draft-matthews-p2psip-bootstrap-mechanisms-00.txt  avaya avaya avaya
2 draft-timms-encrypt-naptr-00.txt  telnic telnic kirei
1 draft-caowenli-pppoe-multicast-00.txt  zte zte
6 draft-chakrabarti-mip4-mcbc-00.txt  azairenet nortel microsoft nsn huawei nsn
1 draft-ietf-smime-cms-sha2-00.txt  ieca
6 draft-alexander-bmwg-wlan-switch-term-00.txt  cisco veriwave harvard cisco veriwave cisco
1 draft-ietf-sip-rph-new-namespaces-00.txt  cisco
1 draft-guha-emerg-requirements-00.txt  cornell cornell
1 draft-vidya-ip-mobility-threats-00.txt  qualcomm qualcomm
1 draft-watkins-icmptype11code0-00.txt  ibm
1 draft-lewis-peppermint-enum-reg-if-00.txt  neustar
1 draft-woodyatt-ald-00.txt  apple
1 draft-roach-xcon-chatroom-analysis-00.txt  estacado
1 draft-wijngaards-dnsext-trust-history-00.txt  nlnetlabs
4 draft-ietf-pce-global-concurrent-optimization-00.txt  huawei orange-ft aria-networks ntt
1 draft-melnikov-sieve-external-lists-00.txt  isode
1 draft-qin-mipshop-flexible-fmip-00.txt  huawei huawei
1 draft-rissen-bbc-urn-00.txt  siemens
1 draft-ietf-mpls-interas-lspping-00.txt  cisco cisco
3 draft-melnikov-sieve-notify-sip-message-00.txt  isode columbia huawei
2 draft-goldman-pcn-pstn-scope-00.txt  alcatel-lucent verizon
2 draft-sava-solution-ipv6-edge-network-signature-00.txt  cernet cernet tsinghua
1 draft-tyson-lgsp-00.txt  monash monash
3 draft-frost-packet-timing-framework-00.txt  symmetricom symmetricom semtech cisco
1 draft-lepinski-dh-groups-00.txt  bbn bbn
2 draft-mayrhofer-geo-uri-00.txt  enum oir
1 draft-popoviciu-dhc-certificate-opt-00.txt  cisco cisco cisco
1 draft-brockners-ldp-half-duplex-mp2mp-00.txt  cisco cisco cisco
1 draft-deng-dhc-service-identifiers-00.txt  chinamobile chinamobile
1 draft-manner-nsis-peering-data-00.txt  hut hut hut hut
1 draft-mase-manet-loopdetect-00.txt  niigata-u niigata-u niigata-u niigata-u
2 draft-sivabalan-pce-dste-00.txt  cisco cisco cisco kddi
2 draft-liebsch-netlmm-proxymip6ct-00.txt  nec ericsson
2 draft-ohba-802dot21-basic-schema-00.txt  toshiba toshiba telcordia
1 draft-fairhurst-tsvwg-dccp-qs-00.txt  abdn abdn
5 draft-hoyer-keyprov-portable-symmetric-key-container-00.txt  actividentity verisign diversinet axalto portwise
4 draft-garcia-sipping-file-sharing-framework-00.txt  nsn nokia hut tellabs
1 draft-pskim-fho-authbinding-00.txt  kpu
4 draft-tschofenig-sipping-framework-spit-reduction-00.txt  nsn columbia cisco cisco kayote
1 draft-burger-sip-info-00.txt  standardstrack
1 draft-xia-mipshop-fmip-ptp-00.txt  huawei huawei
1 draft-lim-mext-multiple-coa-verify-00.txt  panasonic panasonic panasonic
2 draft-arends-nscp-00.txt  nominet nominet dickinson
1 draft-mmcbride-pim-refresh-problem-statement-00.txt  cisco
1 draft-eastlake-ethernet-iana-considerations-00.txt  motorola
4 draft-devarapalli-netlmm-pmipv6-mipv6-00.txt  azairenet cisco starentnetworks nortel
2 draft-ietf-midcom-rfc3989-bis-00.txt  nec nec nortel
3 draft-rhee-tcp-cubic-00.txt  ncsu unl ncsu
1 draft-lendl-speermint-background-00.txt  enum
1 draft-burger-sipping-kpml-basic-00.txt  standardstrack
2 draft-peluso-flowselection-tech-00.txt  fraunhofer fraunhofer unina
1 draft-jung-mipshop-secure-efficient-handover-00.txt  ssu ssu
4 draft-combes-ipdvb-mib-rcs-00.txt  esa verisat advantechamt stmi
1 draft-lewis-enum-teluri-e212-00.txt  neustar
3 draft-ycai-mboned-mvpn-pim-deploy-00.txt  cisco cisco sprint att
2 draft-bryant-filsfils-fat-pw-00.txt  cisco cisco telekom
3 draft-sheffer-ipsec-failover-00.txt  checkpoint nsn qualcomm qualcomm
1 draft-newton-peppermint-problem-statement-00.txt  hxr
3 draft-ietf-sip-domain-certs-00.txt  alcatel-lucent bluesocket alcatel-lucent
1 draft-ietf-btns-abstract-api-00.txt  ottawa
1 draft-howard-simple-offline-status-00.txt  huawei huawei
1 draft-raviraj-sipping-endpoint-mos-00.txt  psytechnics
1 draft-worley-service-example-00.txt  pingtel
1 draft-floreani-ancp-wireless-00.txt  cisco cisco
1 draft-baker-sava-simple-00.txt  cisco
4 draft-fajardo-dime-misc-app-test-suite-00.txt  toshiba openet-telecom nsn int-evry
1 draft-cui-ccamp-te-loose-reopt-local-00.txt  zte zte zte zte zte
1 draft-marjou-sipping-b2bua-00.txt  orange-ft
1 draft-ietf-idr-encaps-safi-00.txt  cisco cisco
1 draft-ietf-sidr-arch-00.txt  bbn bbn
1 draft-nward-v6ops-teredo-server-selection-00.txt  braintrust
1 draft-irtf-dtnrg-bundle-retrans-block-00.txt  mitre
1 draft-daboo-webdav-mkcol-00.txt  apple
2 draft-ali-mpls-rsvp-te-no-php-oob-mapping-00.txt  cisco cisco juniper
1 draft-taylor-mmusic-multev-00.txt  nortel
2 draft-cheng-smime-ibccms-00.txt  mdx gtmessage
1 draft-zhao-dhc-miptype-00.txt  huawei
1 draft-eronen-ipsec-ikev2-ipv6-config-00.txt  nokia
2 draft-ietf-capwap-threat-analysis-00.txt  hyperthought ltsnet
2 draft-wallace-ta-mgmt-problem-statement-00.txt  nsa cygnacom
1 draft-xia-netlmm-radius-00.txt  huawei huawei
1 draft-ietf-idr-v4nlri-v6nh-00.txt  cisco cisco
6 draft-fielding-http-p1-messaging-00.txt  gbiv hp hp microsoft adobe microsoft mit
2 draft-zhu-pku2u-00.txt  microsoft microsoft secure-endpoints
2 draft-ietf-mediactrl-vxml-00.txt  google genesyslab
5 draft-merrick-jms-iri-00.txt  bea ibm progress softwareag tibco
2 draft-ietf-smime-3850bis-00.txt  sendmail ieca
2 draft-leroux-pce-contract-id-00.txt  orange-ft brighthaul
3 draft-ietf-autoconf-manetarch-00.txt  boeing navy computer
1 draft-mlee-test-id-00.txt  qualcomm qualcomm
2 draft-ietf-mpls-mcast-cv-00.txt  cisco cisco juniper
1 draft-baker-sava-operational-00.txt  cisco cisco
1 draft-hunt-avt-rtcptrans-00.txt  bt
3 draft-boschi-ipfix-exporting-type-00.txt  hitachi-eu cert fraunhofer fraunhofer
2 draft-arifumi-6man-addr-select-sol-00.txt  ntt ntt inetcore inetcore
1 draft-ietf-eai-dsn-00.txt  sun
2 draft-briscoe-pcn-boundary-behav-00.txt  bt huawei huawei
1 draft-claise-ipfix-export-per-sctp-stream-00.txt  cisco cisco cisco
3 draft-ietf-dime-qos-attributes-00.txt  teliasonera nsn UNKNOWN
4 draft-mohan-pwe3-mpls-eth-oam-iwk-00.txt  nortel verizon uecomm orange-ft
1 draft-ietf-tls-rsa-aes-gcm-00.txt  cisco cisco cisco
4 draft-johnston-bliss-mla-req-00.txt  avaya sylantro sylantro citel yahoo-inc
1 draft-garcia-sipping-file-desc-pidf-00.txt  nokia nokia
1 draft-ietf-mip4-udptunnel-mib-00.txt  ipunplugged
3 draft-lennox-mmusic-sdp-source-attributes-00.txt  layeredmedia university of bremen fhg
1 draft-manral-ipv6-fragments-00.txt  ipinfusion
1 draft-ietf-sip-subnot-etags-00.txt  nokia
1 draft-li-ngo-access-mib-00.txt  huawei huawei
2 draft-dasgupta-ccamp-path-comp-analysis-00.txt  drexel drexel cisco
2 draft-yangshi-capwap-802dot11-mib-00.txt  h3c snmpinfo
1 draft-hansen-4468upd-mailesc-registry-00.txt  att
1 draft-lear-lisp-nerd-00.txt  cisco
2 draft-housley-smime-suite-b-00.txt  vigilsec nsa
3 draft-stein-tictoc-modules-00.txt  rad cisco navy
2 draft-kumaki-pce-bgp-disco-attribute-00.txt  kddi fnsc
1 draft-melnikov-digest-to-historic-00.txt  isode
1 draft-andreasen-mmusic-sdpcapneg-att-del-00.txt  cisco
2 draft-vandevelde-v6ops-ra-guard-00.txt  cisco cisco cisco niif
1 draft-jiang-sendcgaext-cga-config-00.txt  huawei
1 draft-ietf-avt-seed-srtp-00.txt  kisa kisa kisa
3 draft-bryan-p2psip-usecases-00.txt  sipeerior locus sipeerior
1 draft-dotson-sip-certificate-auth-sol-00.txt  cablelabs
1 draft-chowdhury-ikev2-additional-auth-00.txt  starentnetworks starentnetworks
1 draft-xia-netlmm-fmip-mnagno-00.txt  huawei huawei
1 draft-hall-prdr-00.txt  ntrg
1 draft-jabley-ipv6-rh0-is-evil-00.txt  afilias
5 draft-wakikawa-manemo-problem-statement-00.txt  wide cisco inf-net hp lancaster
1 draft-whittle-sram-ip-forwarding-00.txt  firstpr
4 draft-ietf-sip-media-security-requirements-00.txt  cisco siemens nsn nortel
2 draft-saarenmaa-ssh-x509-00.txt  f-secure vandyke
1 draft-giordano-ethpre-class-opt-00.txt  fastpiu
1 draft-ietf-v6ops-cpe-simple-security-00.txt  apple
1 draft-liebsch-netlmm-intertech-proxymip6ho-00.txt  nec nec
3 draft-sajassi-l2vpn-vpls-pbb-interop-00.txt  cisco cisco cisco verizon nortel
3 draft-sheffer-ike-session-resumption-00.txt  checkpoint siemens nortel
1 draft-yao-pim-cooperation-register-00.txt  alcatel alcatel
8 draft-ietf-mipshop-mis-ps-00.txt  nec siemens nokia toshiba intel teliasonera ua huawei
2 draft-kristensen-avt-rtp-h264-params-00.txt  tandberg polycom
1 draft-polk-sip-rph-new-namespaces-00.txt  cisco
2 draft-bernardos-autoconf-solution-space-00.txt  uc3m uc3m orange-ft
1 draft-jiang-p2psip-stun-turn-discovery-00.txt  huawei
1 draft-otani-ccamp-gmpls-mib-update-00.txt  kddi kddi
3 draft-micchie-tsvwg-fastmsctp-00.txt  keio sony kozuka
1 draft-bergek-mipp-00.txt  icomera
4 draft-stokes-l2vpn-cfm-vccv-oam-00.txt  extremenetworks level3 alcatel-lucent att
6 draft-fang-mpls-gmpls-security-framework-00.txt  cisco cisco juniper orange-ft bt nortel rad
2 draft-ietf-avt-rtp-h264-params-00.txt  tandberg polycom
1 draft-klensin-smtp-code-registry-00.txt  jck
1 draft-lee-ipsec-nat-pt-applicability-00.txt  etri etri etri
1 draft-swallow-isis-detailed-reach-00.txt  cisco cisco cisco
1 draft-rosenberg-simple-view-sharing-00.txt  cisco cisco cisco
1 draft-ott-sip-serv-indication-notification-00.txt  t-com t-com
5 draft-fajardo-dime-app-design-guide-00.txt  toshiba ulticom siemens lucent nokia
3 draft-ietf-adslmib-gbond-atm-mib-00.txt  actelis ecitele wipro
1 draft-chadwick-webdav-00.txt  kent
3 draft-ietf-ancp-protocol-00.txt  juniper juniper juniper t-systems siemens
1 draft-busin-geopriv-location-qos-req-00.txt  ericsson ericsson ericsson ericsson
2 draft-wan-netlmm-pmip6-bootstrapping-00.txt  ustc huawei huawei huawei
1 draft-carpenter-ipr-patent-frswds-00.txt  ibm
2 draft-ietf-mmusic-qos-identification-00.txt  cisco cisco ericsson
1 draft-lowekamp-p2psip-reload-security-00.txt  sipeerior sipeerior
2 draft-liu-multimob-igmp-mld-mobility-req-00.txt  huawei keio
1 draft-lakaniemi-avt-rtp-evbr-00.txt  nokia
1 draft-xia-mip6-fw-policy-00.txt  huawei huawei
4 draft-doherty-keyprov-dskpp-00.txt  rsa diversinet verisign rsa
1 draft-pettersen-cache-context-00.txt  opera
2 draft-conboy-mime-ocf-00.txt  ebooktechnologies ebooktechnologies ibm
2 draft-ietf-mmusic-rtsp-nat-evaluation-00.txt  ericsson UNKNOWN
3 draft-ietf-mpls-igp-sync-00.txt  reefpoint google cisco
1 draft-gayraud-dhcpv6-ntp-opt-00.txt  cisco cisco
4 draft-yokota-mipshop-pfmipv6-00.txt  kddi starentnetworks nokia nsn
2 draft-lshuo-avt-rtp-avsp2-00.txt  jdl bbn
1 draft-tschofenig-sipping-captcha-00.txt  nsn nsn
2 draft-ietf-adslmib-gbond-tdim-mib-00.txt  actelis wipro
1 draft-ietf-tls-rfc4366-bis-00.txt  motorola
2 draft-ali-ccamp-gmpls-lsp-ping-traceroute-00.txt  cisco kddi
4 draft-schulzrinne-ecrit-unauthenticated-access-00.txt  columbia siemens nokia nsn
3 draft-ietf-sip-dtls-srtp-framework-00.txt  counterpath nsn networkresonance
1 draft-noisternig-ipdvb-ulesec-00.txt  sbg sbg
1 draft-rosenberg-bliss-problem-statement-00.txt  cisco
1 draft-xia-pce-hybrid-network-00.txt  huawei huawei
3 draft-ietf-nfsv4-minorversion1-dot-x-00.txt  sun networkappliance netapp
6 draft-ietf-speermint-voip-consolidated-usecases-00.txt  globalcrossing ekabal comcast kayote xconnect enum
1 draft-findlay-ldap-groupofentries-00.txt  skills-1st
1 draft-reid-dnsext-zs-00.txt  telnic
2 draft-chown-v6ops-rogue-ra-00.txt  soton uninett
3 draft-schulzrinne-ecrit-location-hiding-requirements-00.txt  columbia t-systems nsn
3 draft-westberg-pcn-load-control-00.txt  ericsson ericsson utwente ericsson
2 draft-ietf-mip4-nemov4-fa-00.txt  qualcomm qualcomm qualcomm cisco
1 draft-zhao-netlmm-miptype-00.txt  huawei
1 draft-dekok-radext-dtls-00.txt  freeradius
3 draft-atarashi-ngo-consider-architecture-00.txt  iijlab hitachi alaxala
1 draft-templin-autoconf-multilink-00.txt  boeing
2 draft-fanf-smtp-quickstart-00.txt  UNKNOWN dotat
2 draft-irtf-eme-francis-nutss-design-00.txt  cornell cornell cisco cisco
1 draft-krishnan-cgaext-proxy-send-00.txt  ericsson
2 draft-williamson-mboned-madp-00.txt  cisco cisco uninett
1 draft-wing-avt-dtls-srtp-key-transport-00.txt  cisco
2 draft-ietf-tsvwg-rsvp-user-error-spec-00.txt  cisco olddog
1 draft-jennings-p2psip-security-00.txt  cisco
2 draft-ietf-avt-dtls-srtp-00.txt  cisco networkresonance
1 draft-bajko-mos-dhcp-options-00.txt  nokia
2 draft-jspark-mmcp-00.txt  UNKNOWN knu
1 draft-klensin-idnabis-protocol-00.txt  jck
2 draft-garcia-mmusic-multiple-ptimes-problem-00.txt  nsn nsn huawei
2 draft-hallambaker-ipr-patent-harmonization-00.txt  verisign w3
1 draft-ietf-sidr-roa-format-00.txt  bbn bbn
1 draft-matthews-p2psip-hip-hop-00.txt  avaya avaya avaya
1 draft-worley-6xx-considered-harmful-00.txt  pingtel
1 draft-vakil-sipping-notify-pause-00.txt  microsoft
3 draft-volmedo-mmusic-sdp-wsdl-00.txt  upm upm experienceis tid
4 draft-gunn-tsvwg-ef-admit-evaluation-00.txt  disa csc noblis noblis msn
1 draft-fanf-smtp-quickstart-b-00.txt  dotat
3 draft-dong-forces-lfblib-00.txt  zjgsu ndsc zjgsu
2 draft-xu-rsvpte-bidir-wave-00.txt  go go dnni
3 draft-schuetz-nid-arch-00.txt  neclab neclab bt bt sics
2 draft-srinivasan-xcon-eventpkg-extensions-00.txt  microsoft polycom
1 draft-wbeebee-on-link-and-off-link-determination-00.txt  cisco cisco
2 draft-pan-pwe3-pbb-tunnels-00.txt  hammerheadsystems level3 level3
1 draft-chen-ccamp-isis-interas-te-extension-00.txt  huawei huawei
3 draft-jeong-netlmm-ipv4-support-req-00.txt  etri kut etri etri
2 draft-yegin-fmip-sa-00.txt  samsung starentnetworks
4 draft-houri-sipping-presence-scaling-requirements-00.txt  ibm microsoft aol columbia columbia
2 draft-sipping-stucker-media-path-middleboxes-00.txt  nortel nsn
2 draft-tschofenig-hip-ice-00.txt  nsn cisco
2 draft-eddy-nemo-aero-reqs-00.txt  nasa nasa boeing
5 draft-kikuchi-passive-measure-00.txt  kikuken solteria inetcore jaist wide
1 draft-durand-v6ops-natv4v6v4-00.txt  comcast
2 draft-katz-ward-bfd-multipoint-00.txt  juniper cisco
6 draft-fielding-http-p4-conditional-00.txt  gbiv hp hp microsoft adobe microsoft mit
1 draft-giordano-fax-method-priority-00.txt  fastpiu
2 draft-ietf-pce-path-key-00.txt  cisco cisco olddog
1 draft-koren-sipping-conference-list-event-00.txt  comverse
1 draft-miniero-mediactrl-escs-00.txt  unina unina unina unina
1 draft-procter-bliss-call-park-extension-00.txt  citel
1 draft-von-hugo-multimob-agents-00.txt  t-systems
1 draft-hoagland-v6ops-teredosecconcerns-00.txt  symantec
1 draft-babu-navmime-00.txt  intoto
1 draft-floyd-tsvwg-besteffort-00.txt  icir icir
1 draft-melanchuk-mediactrl-framework-00.txt  UNKNOWN
1 draft-ietf-avt-rtcpxr-mpts-00.txt  telchemy
2 draft-ietf-avt-rtp-evrc-wb-00.txt  qualcomm motorola
1 draft-camarillo-sip-body-handling-00.txt  ericsson
1 draft-daboo-webdav-sync-00.txt  apple
1 draft-seokung-msec-mikey-capability-discovery-00.txt  kisa kisa kisa
4 draft-ietf-tsvwg-rsvp-proxy-approaches-00.txt  cisco hut cisco neufcegetl
1 draft-bjorklund-netconf-yang-00.txt  tail-f
1 draft-krishnan-dhc-ndc-option-00.txt  ericsson
3 draft-ietf-pce-of-00.txt  orange-ft cisco huawei
1 draft-grue-logiweb-protocol-1-00.txt  diku
2 draft-jounay-pwe3-leaf-initiated-p2mp-pw-00.txt  orange-ft orange-ft orange-ft ntt
4 draft-oh-6lowpan-packetbb-dymoapp-00.txt  knu UNKNOWN UNKNOWN knu knu etri
2 draft-dondeti-oma-sip-sdp-attrs-00.txt  qualcomm siemens
1 draft-li-mib-convert-00.txt  huawei
1 draft-hui-6lowpan-hc1g-00.txt  archrock archrock
4 draft-floyd-tcpm-ackcc-00.txt  icir  conncoll 
1 draft-korhonen-mip6-service-00.txt  teliasonera teliasonera
2 draft-stone-mgcp-vbd-00.txt  cablelabs cisco cisco
1 draft-rosenberg-simple-simple-00.txt  cisco
5 draft-tschofenig-sipping-spit-policy-00.txt  siemens cisco columbia alcatel-lucent gdawirs
1 draft-lior-diameter-classifier-00.txt  bridgewatersystems
2 draft-veikkolainen-sipping-app-config-00.txt  nsn nokia
1 draft-chen-ccamp-ospf-interas-te-extension-00.txt  huawei huawei
2 draft-pskim-proactive-cnregistration-00.txt  kpu kt kt
1 draft-barnes-ecrit-auth-00.txt  bbn
2 draft-ietf-ccamp-gr-description-00.txt  huawei huawei cisco
3 draft-ietf-ancp-security-threats-00.txt  orange-ft siemens alcatel-lucent
1 draft-baker-v6ops-b2b-private-routing-00.txt  cisco
2 draft-ohba-hokey-emu-eap-ext-00.txt  toshiba telcordia
3 draft-pearson-securemail-00.txt  govt UNKNOWN catalyst
1 draft-stapp-dhc-dhcpv6-bulk-leasequery-00.txt  cisco
2 draft-ietf-forces-sctptml-00.txt  znyx ntt
2 draft-giaretta-netlmm-mip-interactions-00.txt  elevatemobile UNKNOWN
2 draft-natarajan-sctp-nrsack-00.txt  udel udel udel cisco
2 draft-jylee-monami6-fast-handoff-00.txt  cnu cnu etri etri
2 draft-asaeda-mboned-mtrace6-00.txt  keio toshiba
1 draft-abeille-netlmm-proxymip6ro-00.txt  nec nec
1 draft-scott-netconf-schema-query-00.txt  nortel
2 draft-ietf-mpls-ldp-typed-wildcard-00.txt  cisco juniper
1 draft-ietf-vrrp-unified-spec-00.txt  ericsson
1 draft-mrw-6man-ulac-analysis-00.txt  thingmagic
3 draft-romano-dcon-framework-00.txt  criai UNKNOWN UNKNOWN unina
2 draft-ietf-ipv6-ra-flags-option-00.txt  innovationslab nokia
1 draft-sekim-802-16-multicast-00.txt  kt kt kt kt
2 draft-ott-dtnrg-dtn-appl-00.txt  university of bremen UNKNOWN UNKNOWN
3 draft-gmpls-ethernet-arch-00.txt  nortel labn acreo
4 draft-daniel-6lowpan-commissioning-00.txt  picosnet picosnet ajou samsung mulligan
3 draft-dearlove-olsrv2-metrics-00.txt  baesystems computer inria
2 draft-bijwaard-sipping-tpipst-requirements-00.txt  alcatel-lucent care-mail
1 draft-levis-provider-qos-agreement-00.txt  orange-ft orange-ft
6 draft-fielding-http-p3-payload-00.txt  gbiv hp hp microsoft adobe microsoft mit
1 draft-brevigcia-ccamp-mpls-upstream-node-cap-00.txt  alcatel-lucent alcatel-lucent alcatel-lucent
2 draft-saito-mmusic-sdp-ike-00.txt  ntt cisco
5 draft-perera-mobopts-motivation-cam-00.txt  nicta alcatel-lucent UNKNOWN nsn siemens
1 draft-terrell-iptx-mx-dhcp-specification-00.txt  netzero
1 draft-ietf-krb-wg-otp-preauth-00.txt  rsa
1 draft-martini-pwe3-802.1ah-pw-00.txt  cisco cisco
1 draft-shen-bfd-intf-p2p-nbr-00.txt  cisco
1 draft-dharkins-siv-aes-00.txt  lounge
1 draft-lowekamp-p2psip-dsip-security-00.txt  sipeerior sipeerior
1 draft-wallis-http-digest-auth-a3a8-00.txt  mavenir
2 draft-ietf-enum-softswitch-req-00.txt  nida nida nida insensate
2 draft-kikuchi-tunnel-measure-req-00.txt  kikuken UNKNOWN UNKNOWN UNKNOWN UNKNOWN
2 draft-kompella-l2vpn-vpls-multihoming-00.txt  juniper juniper att
2 draft-pinkas-pkix-pki-drkr-00.txt  bull jeffersonwells
1 draft-worley-redundancy-response-00.txt  pingtel
3 draft-channabasappa-sipping-app-profile-type-00.txt  cablelabs cisco ericsson
2 draft-ietf-msec-ipsec-tesla-00.txt  qualcomm ibm
2 draft-schwartz-sipping-domain-marking-requirements-00.txt  xconnect mailvision
2 draft-eddy-dtnrg-checksum-00.txt  nasa cisco
3 draft-ietf-mip6-rfc4285bis-00.txt  cisco cisco nortel nortel starentnetworks
1 draft-eggert-middlebox-control-survey-00.txt  nokia nokia nokia nokia
3 draft-irtf-mobopts-mpa-framework-00.txt  telcordia toshiba toshiba toshiba columbia
2 draft-muhanna-netlmm-grekey-option-00.txt  nortel nortel cisco cisco
4 draft-asaeda-mboned-mtrace-v2-00.txt  keio toshiba att packetdesign
1 draft-denis-behave-rfc3489bis-test-vectors-00.txt  nokia
1 draft-giordano-sip-call-hold-revision-00.txt  fastpiu
2 draft-miller-microid-00.txt  jabber jabber unc
2 draft-hoffman-esp-null-protocol-00.txt  vpnc cisco
1 draft-stafford-simple-dmdn-00.txt  cingular cingular cingular
1 draft-sarikaya-dime-prefix-delegation-ps-00.txt  huawei huawei
1 draft-hallambaker-algorithm-identifiers-00.txt  verisign
2 draft-aboba-sg-experiment-00.txt  microsoft qualcomm
6 draft-haddad-alien-threat-model-00.txt  ericsson sun fdupont uc3m nokia siemens
2 draft-lengyel-ngo-partial-lock-00.txt  ericsson tail-f
1 draft-heard-rfc4181-update-00.txt  UNKNOWN
1 draft-ali-mpls-rsvp-te-s2l-name-00.txt  cisco cisco
1 draft-hurtta-eai-messagestore-00.txt  elmme-mailer
2 draft-nakhjiri-hokey-hierarchy-mgm-00.txt  huawei toshiba
1 draft-ietf-avt-rfc4695-bis-00.txt  berkeley berkeley
1 draft-ietf-geopriv-lbyr-requirements-00.txt  telecomsys
1 draft-harding-filename-preservation-00.txt  axway
2 draft-turner-symmetrickeyformat-00.txt  ieca vigilsec
3 draft-borman-1323bis-00.txt  cray isi packetdesign
1 draft-dhankins-dhcp-option-guidelines-00.txt  isc
1 draft-manral-ipv6-detecting-loops-rh-00.txt  ipinfusion ipinfusion
2 draft-silva-events-00.txt  UNKNOWN unicamp
4 draft-ietf-hokey-reauth-ps-00.txt  huawei nokia siemens ltsnet
2 draft-devarapalli-netlmm-pmipv6-heartbeat-00.txt  azairenet azairenet azairenet ericsson
1 draft-pruss-dhcp-auth-dsl-00.txt  cisco
4 draft-ietf-keyprov-portable-symmetric-key-container-00.txt  actividentity verisign diversinet gemalto
2 draft-vapiwala-bmwg-rsvpte-convergence-motivation-00.txt  cisco cisco isocore
1 draft-whittle-ivip-arch-00.txt  firstpr
2 draft-richardson-btns-ikeextensions-00.txt  sun ottawa
2 draft-bi-sava-solution-ipv6-edge-network-signature-00.txt  cernet cernet tsinghua
2 draft-kaplan-sipping-dtmf-package-00.txt  acmepacket ericsson
5 draft-thubert-nina-00.txt  cisco wide uc3m nec wide
4 draft-wu-sava-framework-00.txt  cernet cernet tsinghua cernet juniper juniper
1 draft-otto-tls-sigma-ciphersuite-00.txt  tu-bs
3 draft-ietf-mpls-ldp-igp-sync-00.txt  reefpoint google cisco
4 draft-bryan-p2psip-requirements-00.txt  ethernot nokia columbia adobe
1 draft-ietf-v6ops-rfc3330-for-ipv6-00.txt  viagenie
1 draft-wei-nea-mnea-00.txt  huawei huawei huawei
1 draft-bierman-ncx-acm-00.txt  andybierman
1 draft-van-beijnum-multi-mtu-00.txt  muada
2 draft-arends-dnsext-dlvptr-00.txt  nominet kirei
1 draft-kurapati-dhc-relay-chaining-dhcpv4-00.txt  infosys infosys
1 draft-hilt-sip-correction-503-00.txt  bell-labs
1 draft-mcgrew-gcm-test-00.txt  cisco
1 draft-weis-gdoi-for-rsvp-00.txt  cisco
1 draft-rescorla-stateless-tokens-00.txt  networkresonance
3 draft-rja-ospf-hmac-shs-00.txt  extremenetworks ford cisco
3 draft-vijay-mboned-igmpproxy-upstream-learning-00.txt  huawei huawei res infinera
1 draft-ietf-sip-ice-option-tag-00.txt  cisco
5 draft-ietf-avt-rtcphr-00.txt  telchemy nortel cisco cisco UNKNOWN bt
5 draft-mccann-dime-rfc4004bis-00.txt  cisco bytemobile nsn alcatel-lucent motorola
2 draft-smith-opentoken-00.txt  pingidentity jabber
1 draft-wahl-schema-rdf-attribute-00.txt  informed-control
4 draft-ietf-mpls-p2mp-te-bypass-00.txt  orange-ft juniper cisco alcatel-lucent
1 draft-sharhalakis-httphreq-00.txt  teithe
1 draft-stucker-sipping-early-media-indirection-00.txt  nortel
2 draft-baldessari-c2ccc-nemo-req-00.txt  nec nec hitachi-eu
4 draft-jeong-netlmm-pmipv6-roreq-00.txt  etri ericsson keio nec
2 draft-cirani-p2psip-dsip-dhtkademlia-00.txt  UNKNOWN unipr
5 draft-ietf-l2vpn-vpls-mib-00.txt  cisco cisco alcatel alcatel alcatel juniper zte zte zte zte kddi
1 draft-gmassey-avt-rtp-aptx-00.txt  aptx
2 draft-pinkas-pkix-pki-dr&kr-00.txt  bull jeffersonwells
1 draft-bagnulo-pshim6-00.txt  uc3m
2 draft-ietf-ipdvb-ule-ext-00.txt  abdn sbg
1 draft-weniger-netlmm-pmipv6-mipv6-issues-00.txt  panasonic panasonic
1 draft-kato-ipsec-camellia-gcm-00.txt  ntt ntt
3 draft-rhee-tcpm-cubic-00.txt  ncsu unl ncsu
4 draft-korhonen-mobopts-mobility-policy-00.txt  teliasonera azaire UNKNOWN nokia
1 draft-saintandre-header-im-00.txt  jabber
1 draft-ietf-sipping-service-identification-00.txt  cisco
1 draft-edwards-urn-smpte-00.txt  pbs
3 draft-ietf-tcpm-rfc4138bis-00.txt  nokia hut nttdocomo nttdocomo
1 draft-marshall-geopriv-lbyr-requirements-00.txt  telecomsys
2 draft-mun-mipshop-err-mipv6-00.txt  ssu soongsil
3 draft-schwartz-speermint-provisioning-problem-00.txt  xconnect ekabal telio
2 draft-ietf-krb-wg-iakerb-00.txt  microsoft secure-endpoints
