2 draft-kelly-ipsec-ciph-sha2-00.txt  hyperthought nist
2 draft-templin-autoconf-netlmm-dhcp-00.txt  boeing boeing UNKNOWN
2 draft-varaporn-nemo-optimized-nested-nemo-00.txt  uni-bremen uni-bremen uni-bremen siemens
3 draft-floyd-dccp-ccid4-00.txt  icir ucla UNKNOWN
2 draft-gurbani-sip-tls-use-00.txt  UNKNOWN lucent
1 draft-morton-ippm-reporting-metrics-00.txt  att att
1 draft-baugher-mmusic-sdp-dh-00.txt  cisco cisco
1 draft-zhang-ccamp-obs-00.txt  pku pku pku pku
3 draft-bose-secure-l3vpn-00.txt  lmco juniper cisco
3 draft-salowey-eap-emsk-deriv-00.txt  cisco qualcomm qualcomm motorola
3 draft-ietf-ipdvb-sec-req-00.txt  surrey surrey alcatel bradford
1 draft-martin-ibcs-00.txt  voltage voltage
2 draft-yasukawa-mpls-scaling-analysis-00.txt  ntt olddog
2 draft-ietf-avt-rtcpxr-video-00.txt  telchemy nortel
3 draft-arifumi-v6ops-addr-select-ps-00.txt  ntt syce inetcore inetcore
5 draft-ietf-ccamp-gmpls-mln-reqs-00.txt  ntt alcatel orange-ft alcatel att
4 draft-tschofenig-dime-mip6-split-00.txt  siemens mytum tilab int-evry
1 draft-charny-pcn-single-marking-00.txt  cisco cisco cisco cisco
1 draft-nakhjiri-pmip-key-00.txt  motorola motorola
1 draft-floyd-cc-alt-00.txt  icir icir
2 draft-ietf-shim6-ingress-filtering-00.txt  microsoft uc3m
1 draft-wan-mip6-nemo-dsanalysis-00.txt  huawei huawei huawei
1 draft-friend-oftp2-00.txt  dip
1 draft-albuquerque-bi-dir-multicast-00.txt  UNKNOWN
2 draft-rbradfor-ccamp-confidential-segment-00.txt  cisco cisco olddog
1 draft-asveren-dime-dupcons-00.txt  ulticom
4 draft-hilt-sipping-overload-00.txt  bell-labs level3 lucent level3
1 draft-lindqvist-hip-tcp-piggybacking-00.txt  tkk
1 draft-ietf-16ng-ipv6-link-model-analysis-00.txt  UNKNOWN
5 draft-ietf-l1vpn-applicability-enhanced-mode-00.txt  att olddog nortel alcatel ntt
1 draft-khartabil-simple-im-receipts-00.txt  telio
1 draft-winkler-wixp-00.txt  wellstorm
1 draft-irtf-nmrg-snmp-measure-00.txt  iu-bremen
1 draft-chu-ldap-xordered-00.txt  symas
1 draft-thaler-mobility-comparison-00.txt  microsoft
2 draft-floyd-ccid4-00.txt  icir ucla
2 draft-ietf-mboned-multiaaa-framework-00.txt  ntt ntt ntt nortel
4 draft-jeong-netlmm-dual-stack-moving-ps-00.txt  etri kut etri funet
4 draft-sparks-sipping-max-breadth-00.txt  nostrum pingtel ditechcom estacado
1 draft-vidya-rfc4285-security-analysis-00.txt  qualcomm
1 draft-eddy-dtnrg-eid-00.txt  nasa
2 draft-bajko-mip6-rrtfw-00.txt  nokia cmu
1 draft-nakhjiri-eap-mip-usrk-00.txt  huawei huawei
1 draft-njedjou-globalmm-ps-00.txt  orange-ft orange-ft
2 draft-ietf-dnsop-reflectors-are-evil-00.txt  isc registro
1 draft-vidya-netlmm-netmob-00.txt  qualcomm qualcomm
1 draft-reichinger-enum-foaf-00.txt  tuwien
1 draft-thomson-geopriv-held-unaptr-00.txt  andrew andrew
1 draft-carpenter-rfc2026-critique-00.txt  ibm
2 draft-ietf-emu-eap-gpsk-00.txt  ltsnet siemens
5 draft-ietf-ccamp-lsp-hierarchy-bis-00.txt  ntt fujitsu juniper olddog cisco
1 draft-jentz-subscribe-with-replaces-00.txt  motorola motorola motorola
3 draft-munakata-iptel-isub-type-00.txt  ntt UNKNOWN ntt
1 draft-nadeau-pwe3-perf-timing-measure-00.txt  cisco
1 draft-jang-mipshop-nhdisc-00.txt  samsung samsung samsung
1 draft-saintandre-jabberid-00.txt  jabber
1 draft-stephan-pce-tc-mib-00.txt  orange-ft
2 draft-ietf-opsec-nmasc-00.txt  juniper bah
3 draft-halstead-guichard-mavs-requirements-00.txt  cisco nexagent orange-ft
2 draft-nalawade-softwire-nhop-00.txt  cisco cisco cisco cisco cisco cisco cisco tsinghua tsinghua tsinghua
1 draft-carpenter-ietf-chair-tasks-00.txt  ibm
2 draft-bhatia-manral-crypto-req-isis-00.txt  lucent ipinfusion
2 draft-melanchuk-speechsc-serverloc-00.txt  UNKNOWN ubiquitysoftware
1 draft-polk-ecrit-emergency-dialstring-00.txt  cisco
3 draft-ietf-monami6-multiplecoa-00.txt  keio wide inetcore
1 draft-pettersen-subtld-structure-00.txt  opera
1 draft-bombadil-netlemmings-00.txt  UNKNOWN
2 draft-ietf-nfsv4-pnfs-obj-00.txt  panasas panasas panasas sun
2 draft-marushin-sctp-asconfext-00.txt  kyoto-u kozuka
1 draft-haerri-manet-location-00.txt  eurecom eurecom eurecom
1 draft-tschofenig-dhc-lost-discovery-00.txt  siemens
1 draft-muenz-ipfix-configuration-00.txt  uni-tuebingen
2 draft-wing-media-security-requirements-00.txt  cisco siemens siemens
1 draft-dimitri-mef-ethernet-traffic-parameters-00.txt  alcatel
2 draft-ietf-btns-ipsec-apireq-00.txt  ottawa sun
2 draft-garcia-mmusic-file-transfer-mech-00.txt  nokia nokia ericsson ericsson
2 draft-minaburo-hc-tunneling-00.txt  enst-bretagne enst-bretagne enst-bretagne enst-bretagne kt
1 draft-thomson-geopriv-geo-shape-00.txt  andrew
2 draft-wu-softwire-mesh-framework-00.txt  tsinghua tsinghua tsinghua cisco cisco cisco cisco
1 draft-barbato-scs-00.txt  koanlogic koanlogic koanlogic
2 draft-vogt-mobopts-simple-cba-00.txt  uka ericsson
1 draft-ietf-lemonade-deployments-00.txt  qualcomm
1 draft-melnikov-imapext-filters-00.txt  isode isode
1 draft-zhao-sidr-architecture-00.txt  huawei
2 draft-brzozowski-dhc-dhcvp6-leasequery-00.txt  comcast cisco cisco cisco
3 draft-jeon-ipv6-over-ieee802.16-ethcs-00.txt  etri UNKNOWN siemens
3 draft-chan-pcn-problem-statement-00.txt  nortel cisco bt
3 draft-ietf-capwap-protocol-specification-00.txt  cisco siemens arubanetworks
2 draft-ietf-netconf-notification-00.txt  nortel nortel cisco
1 draft-iab-iwout-report-00.txt  acreo
1 draft-mahy-enum-calendar-service-00.txt  ekabal
1 draft-pelletier-rohc-rohcv2-profiles-00.txt  ericsson ericsson
1 draft-worley-sip-many-refers-00.txt  pingtel
2 draft-ietf-mpls-multicast-encaps-00.txt  cisco cisco juniper juniper
2 draft-ietf-tls-ctr-00.txt  sri networkresonance
1 draft-matthews-p2psip-nats-and-overlays-00.txt  avaya avaya
1 draft-lim-kim-enum-based-softswitch-00.txt  nida nida
3 draft-tuexen-dtls-for-sctp-00.txt  fh-muenster uni-due rtfm
1 draft-bouazizi-rmt-alcframing-00.txt  nokia
3 draft-ietf-l1vpn-bgp-auto-discovery-00.txt  nortel juniper nortel
4 draft-ietf-dime-mip6-integrated-00.txt  teliasonera int-evry siemens nokia
2 draft-bharatia-mip6-gen-ext-00.txt  nortel starentnetworks
1 draft-huang-tsai-mmp-sctp-00.txt  ncku ncku
1 draft-wilde-sms-uri-registration-00.txt  dret
1 draft-taylor-types-example-00.txt  nortel
2 draft-cao-mcast-for-ipv6-ppvpn-00.txt  huawei huawei UNKNOWN
1 draft-sinha-sip-block-00.txt  rediffmail rediffmail
1 draft-ellermann-spf-options-00.txt  claranet
1 draft-eastlake-dnsext-cookies-00.txt  motorola
3 draft-gerhards-syslog-transport-ssh-00.txt  adiscon UNKNOWN adiscon
3 draft-ietf-mip6-radius-00.txt  starentnetworks bridgewatersystems siemens
1 draft-otis-smtp-name-path-00.txt  trendmicro
1 draft-gray-trill-routing-reqs-00.txt  marconi
5 draft-ietf-dna-protocol-00.txt  docomolabs-usa panasonic sun monash samsung
5 draft-ietf-bmwg-protection-meth-00.txt  isocore cisco cisco reefpoint qwest orange-ft
1 draft-ietf-speermint-reqs-and-terminology-00.txt  cisco
1 draft-ietf-ltru-4645bis-00.txt  adelphia
1 draft-dondeti-useipsec-430x-00.txt  qualcomm qualcomm
2 draft-clancy-emu-eap-gpsk-00.txt  ltsnet siemens
3 draft-ietf-idr-as-pathlimit-00.txt  tony UNKNOWN isc
1 draft-altman-telnet-rfc2941bis-00.txt  secure-endpoints
3 draft-ietf-sip-multiple-refer-00.txt  ericsson nokia nokia nokia telio
3 draft-mammoliti-radius-dsl-vsa-00.txt  cisco cisco redback ecitel
2 draft-ietf-dime-rfc3588bis-00.txt  toshiba nokia
1 draft-ietf-eai-scenarios-00.txt  cisco
1 draft-wanghui-netlmm-protocol-00.txt  nec nec nec
1 draft-zhang-nsis-interdomain-qosm-00.txt  uc uc
2 draft-clark-avt-rtcpxr-video-00.txt  telchemy nortel
2 draft-ietf-smime-multisig-00.txt  ieca exmsft
3 draft-ietf-dime-mip6-split-00.txt  int-evry telecomitalia siemens
7 draft-ietf-netlmm-nohost-ps-00.txt  docomolabs-usa cisco motorola nttdocomo UNKNOWN tilab nec
4 draft-hardie-ecrit-lost-00.txt  qualcomm verisign columbia siemens
2 draft-bagnulo-multiple-hash-cga-00.txt  uc3m ericsson
3 draft-clark-avt-rtcphr-00.txt  telchemy nortel cisco
1 draft-soliman-netlmm-harmful-00.txt  qualcomm
2 draft-trevino-netconf-notification-transport-00.txt  nortel cisco
1 draft-mancuso-qos-sua-00.txt  unipa unipa unipa unipa
5 draft-poretsky-sip-bench-term-00.txt  UNKNOWN reefpoint lucent iit UNKNOWN
3 draft-ietf-avt-avpf-ccm-00.txt  stewe nokia ericsson ericsson
1 draft-ietf-rohc-rfc3095bis-rohcv2-profiles-00.txt  ericsson ericsson
1 draft-mase-autoconf-gap-00.txt  niigata-u niigata-u
1 draft-bellovin-tcpsec-00.txt  columbia
1 draft-jinchoi-nemo-pbm-00.txt  samsung samsung samsung
1 draft-palet-v6ops-point2point-00.txt  consulintel consulintel consulintel
2 draft-santesson-tls-gssapi-00.txt  microsoft microsoft columbia
1 draft-ietf-ecrit-service-urn-00.txt  columbia
2 draft-ietf-imss-fc-rscn-mib-00.txt  cisco cisco cisco UNKNOWN
2 draft-ietf-mpls-ldp-upstream-00.txt  juniper orange-ft
1 draft-mcgrew-srtp-big-aes-00.txt  cisco
1 draft-jung-mipshop-access-auth-00.txt  ssu ssu
2 draft-perkins-avt-rtp-and-rtcp-mux-00.txt  gla ericsson
4 draft-ietf-speermint-flows-00.txt  level3 sprint juniper globalcrossing
3 draft-polk-ecrit-dhc-lost-discovery-00.txt  columbia cisco siemens
2 draft-kelly-capwap-threat-analysis-00.txt  hyperthought ltsnet
1 draft-zheng-mpls-p2mp-topology-agent-reqs-00.txt  huawei huawei
3 draft-zrelli-krb-xtgsp-00.txt  jaist jaist yokogawa yokogawa toshiba
1 draft-yacine-mip4-tunnel-ext-00.txt  alcatel
2 draft-yegin-hmip-sa-00.txt  samsung starentnetworks
1 draft-he-ccamp-optimal-routing-00.txt  uottawa uottawa
2 draft-boulton-xcon-uri-00.txt  ubiquitysoftware nortel
2 draft-leroux-mpls-p2mp-te-autoleaf-00.txt  orange-ft cisco
1 draft-hoehrmann-javascript-scheme-00.txt  hoehrmann
1 draft-ietf-nfsv4-acls-00.txt  sun sun
1 draft-otis-spf-dos-exploit-00.txt  trendmicro
1 draft-santos-dkim-dsap-00.txt  isdg
1 draft-crocker-dns-attrleaf-00.txt  bbiw
2 draft-bonica-mplsvpn-00.txt  juniper juniper juniper kddi
5 draft-ietf-ccamp-rfc4327bis-00.txt  sympatico cisco sonos hammerheadsystems olddog
1 draft-karp-imap-comment-00.txt  zimbra
1 draft-koivusalo-sip-outbound-discovery-00.txt  nokia
1 draft-hardie-geopriv-https-strawman-00.txt  qualcomm
1 draft-drage-sip-essential-correction-00.txt  lucent
2 draft-ietf-avt-rfc3555bis-part2-00.txt  UNKNOWN packetdesign
1 draft-hdesinen-geopriv-pidflo-extn-00.txt  qualcomm
1 draft-santesson-tls-ume-00.txt  microsoft microsoft microsoft
2 draft-ietf-dnsop-reverse-mapping-considerations-00.txt  senie afilias
2 draft-gulbrandsen-imap-enable-00.txt  oryx UNKNOWN
2 draft-ietf-bmwg-dsmmeth-00.txt  reefpoint alcatel
1 draft-ietf-mipshop-fmipv6-rfc4068bis-00.txt  nokia
1 draft-sarikaya-capwap-fastbss-00.txt  huawei huawei
1 draft-ietf-dccp-rtp-00.txt  gla
1 draft-stephan-pce-disc-mib-00.txt  orange-ft
1 draft-ietf-dnsext-dnssec-rsasha256-00.txt  nlnetlabs
3 draft-bitar-zhang-interas-pcecp-reqs-00.txt  verizon kddi infonet
4 draft-irtf-mobopts-l2-abstractions-00.txt  keio keio wide UNKNOWN keio keio
3 draft-manral-rpsec-existing-crypto-00.txt  sinett nexthop cisco
1 draft-ietf-sipping-pending-additions-00.txt  ericsson
2 draft-irtf-p2prg-p2pv6-problem-statement-00.txt  cnit peerouette
2 draft-ietf-ipfix-biflow-00.txt  cert hitachi-eu
3 draft-mun-aaa-locallkm-mobileipv4-00.txt  soongsil ssu etri etri
1 draft-camarillo-sip-consent-method-00.txt  ericsson
1 draft-ming-monami6-multihomed-sipnemo-00.txt  ncku ncku
1 draft-tsirtsis-mip4-flowmove-00.txt  qualcomm qualcomm qualcomm
2 draft-ietf-sipping-sip-offeranswer-00.txt  kddi cisco
1 draft-yuzhi-ipfix-transport-tls-00.txt  huawei huawei huawei
3 draft-ietf-rmt-bb-fec-rs-00.txt  ensica inria tut tut
2 draft-ietf-avt-rtp-and-rtcp-mux-00.txt  gla ericsson
2 draft-narayan-isms-sshsm-radius-00.txt  cisco enterasys
1 draft-zhang-pwe3-gid-app-00.txt  huawei huawei huawei huawei
2 draft-ietf-adslmib-vdsl2-00.txt  ecitele nec nec
1 draft-satish-iapp-mip-00.txt  
2 draft-jeong-16ng-multicast-delivery-00.txt  etri samsung
1 draft-rosenberg-sip-ua-loose-route-00.txt  cisco
1 draft-schulzrinne-geopriv-locationref-00.txt  columbia
1 draft-shalunov-ippm-reporting-00.txt  internet2
2 draft-rawat-ospf-mt-mib-00.txt  cisco cisco boeing
1 draft-atkinson-newtrk-twostep-00.txt  extremenetworks
1 draft-ietf-sip-connected-identity-00.txt  siemens
1 draft-snell-atompub-author-extensions-00.txt  snellspace
1 draft-chen-pce-interas-pce-sequence-autoexplore-00.txt  huawei
1 draft-buxmann-atcp-00.txt  dafuer dafuer
1 draft-moreau-dnsext-tak-req-00.txt  connotech
1 draft-rekhter-v6-ext-communities-00.txt  juniper
1 draft-jasani-rohc-hcoipsec-alternatives-00.txt  bah bah bah bah
4 draft-vasseur-pce-brpc-00.txt  cisco infonet verizon orange-ft
2 draft-jhs-forces-tmlsp-00.txt  zjgsu znyx
12 draft-iab-net-transparent-00.txt  microsoft acreo ibm thinkingcat pipex intel netnod 1-4-5 cisco rtfm microsoft ucla
1 draft-ietf-ccamp-mpls-graceful-shutdown-00.txt  cisco cisco cisco
2 draft-sprecher-gels-ethernet-vlan-xc-00.txt  seabridgenetworks seabridgenetworks seabridgenetworks huawei
3 draft-ietf-ccamp-mpls-gmpls-interwork-reqts-00.txt  kddi kddi go ntt ntt
1 draft-hayatnagarkar-dnsext-validator-api-00.txt  sparta sparta
1 draft-campen-sipping-stack-loop-detect-00.txt  estacado
4 draft-singh-netlmm-protocol-00.txt  motorola mot motorola UNKNOWN
1 draft-fairhurst-dccp-serv-codes-00.txt  abdn
1 draft-njedjou-netlmm-globalmm-ps-00.txt  orange-ft orange-ft
1 draft-gao-ccamp-gmpls-msspring-00.txt  huawei huawei
1 draft-pskim-link-specified-coa-00.txt  kpu
3 draft-ietf-sip-consent-framework-00.txt  cisco ericsson cisco
1 draft-crockford-jsonorg-json-00.txt  crockford
1 draft-ietf-smime-cms-mult-sign-00.txt  vigilsec
1 draft-marwaha-nsis-aggregation-teardown-signaling-00.txt  panasonic panasonic panasonic panasonic
2 draft-eronen-rfc-selective-experiment-00.txt  nokia ericsson ericsson
4 draft-ietf-ipfix-reducing-redundancy-00.txt  hitachi-eu UNKNOWN fraunhofer cisco
2 draft-ietf-sigtran-rfc4233update-00.txt  fh-muenster cisco
1 draft-symington-dtnrg-bundle-retrans-block-00.txt  mitre
3 draft-lewis-infrastructure-security-00.txt  UNKNOWN cisco cisco ntt
1 draft-erblich-tcp-no-karn-alg-00.txt  UNKNOWN
3 draft-ietf-manet-packetbb-00.txt  computer baesystems navy
1 draft-saumya-mip6-bootstrap-00.txt  motorola
1 draft-cridlig-netconf-rbac-00.txt  loria
3 draft-ietf-lemonade-reconnect-client-00.txt  isode invsys nokia
2 draft-ietf-newtrk-promotion-00.txt  jck mcsr-labs
1 draft-roach-sipping-callcomp-bfcp-00.txt  estacado
1 draft-hallambaker-dkimpolicy-00.txt  verisign
1 draft-mahy-speermint-direct-peering-00.txt  ekabal
3 draft-popoviciu-bmwg-ipv6benchmarking-00.txt  cisco cisco cisco ixiacom spirentcom
1 draft-eddy-ipv6-maturity-00.txt  nasa nasa
1 draft-davies-pesci-next-steps-00.txt  pipex
1 draft-yafan-fmc-mancho-00.txt  stoke
4 draft-ietf-ecrit-lost-00.txt  qualcomm hxr columbia siemens
2 draft-chen-bgp-ext-community-orf-00.txt  cisco juniper
1 draft-srinivasan-fr-pid-comp-00.txt  juniper
1 draft-eberle-sdt-00.txt  fastnlight
3 draft-mule-cablelabs-docsis3-ipv6-00.txt  cisco comcast cablelabs cablelabs
2 draft-bryskin-pce-pcpim-00.txt  movaz labn
1 draft-barany-eap-gee-00.txt  qualcomm qualcomm qualcomm qualcomm
2 draft-ietf-sipping-race-examples-00.txt  ntt ntt ntt ntt cisco
1 draft-whitehead-http-etag-00.txt  ucsc
1 draft-ietf-tls-rfc4346-bis-00.txt  dierks
1 draft-craig-sigtran-m2pa-ig-00.txt  tekelec
2 draft-mahesh-sipping-svc-state-notify-00.txt  cisco UNKNOWN UNKNOWN
1 draft-ietf-ntp-ntpv4-mib-00.txt  meinberg
2 draft-jung-sipping-authentication-spit-00.txt  ssu ssu kisa kisa
1 draft-ietf-mmusic-sdp-capability-negotiation-reqts-00.txt  cisco
5 draft-takeda-l1vpn-applicability-basic-mode-00.txt  att olddog nortel alcatel ntt
1 draft-tschofenig-dime-mip6-integrated-00.txt  siemens
1 draft-zhang-pcn-performance-evaluation-00.txt  cisco cisco cisco cisco
2 draft-wadhwa-ancp-graceful-restart-00.txt  juniper juniper t-systems
3 draft-gurbani-sip-sipsec-00.txt  lucent nortel cisco
1 draft-rbhatia-anycast-sip-proxy-discovery-00.txt  motorola motorola
1 draft-lei-samrg-dmmp-00.txt  uni-goettingen uni-goettingen uni-goettingen uni-goettingen
2 draft-moriarty-post-inch-rid-soap-00.txt  mit cert
3 draft-muramoto-irtf-sam-generic-require-00.txt  wide xcast nagoya-u
1 draft-saintandre-rfc3920bis-00.txt  jabber
2 draft-thomas-mpls-ldp-typed-wildcard-00.txt  cisco juniper
2 draft-ietf-dhc-timezone-option-00.txt  cisco ucla
2 draft-wing-rtpsec-keying-eval-00.txt  nortel cisco
3 draft-ietf-sip-uri-list-subscribe-00.txt  ericsson estacado microsoft
1 draft-zeilenga-ldap-entrydn-00.txt  openldap
3 draft-bryskin-ospf-lsa-type11-validation-00.txt  movaz psg labn
1 draft-martini-pwe3-ms-pw-pce-00.txt  cisco
1 draft-ietf-tcpm-tcp-soft-errors-00.txt  gont
1 draft-rescorla-tls-partial-00.txt  networkresonance
12 draft-iab-link-encaps-00.txt  microsoft acreo ibm thinkingcat pipex intel netnod 1-4-5 cisco rtfm microsoft ucla
3 draft-ietf-softwire-hs-framework-l2tpv2-00.txt  cisco cisco cisco hexago enst-bretagne
2 draft-housley-evidence-extns-00.txt  redphonesecurity vigilsec
1 draft-altman-telnet-starttls-00.txt  secure-endpoints
1 draft-tommasi-nsis-semipro-00.txt  unile unile unile unile
1 draft-ietf-pwe3-wildcard-pw-type-00.txt  cisco cisco
1 draft-johansson-http-tls-cb-00.txt  su
1 draft-gulbrandsen-imap-view-00.txt  oryx oryx
1 draft-hasebe-sipping-race-examples-00.txt  ntt ntt ntt ntt
1 draft-erblich-fast-init-lsdb-synch-bma-00.txt  earthlink
1 draft-antoine-mip4-lowlatency-handoff-triggers-00.txt  orange-ft
1 draft-ietf-mmusic-ice-tcp-00.txt  cisco
1 draft-cao-pwe3-802-1ah-00.txt  huawei
3 draft-ietf-l2tpext-radius-ext-nas-port-00.txt  juniper lucent cisco cisco cisco
1 draft-schierl-mmusic-layered-codec-00.txt  fhg
1 draft-han-nemo-qos-mo-homenet-00.txt  konkuk konkuk
2 draft-ietf-mpls-rsvp-upstream-00.txt  juniper orange-ft
2 draft-ietf-crisp-iris-dreg2-00.txt  verisign registro
1 draft-ietf-mpls-number-0-bw-te-lsps-00.txt  cisco
1 draft-jaihyung-lse-architecture-00.txt  cnu
2 draft-schoenw-snmp-ether-00.txt  tu-bs jeffree
1 draft-johansson-avt-rtcp-avpf-non-compound-00.txt  ericsson ericsson
6 draft-ietf-ccamp-gmpls-mln-eval-00.txt  orange-ft att ntt alcatel ntt alcatel
3 draft-ietf-ccamp-gmpls-ted-mib-00.txt  kddi kddi cisco kddi
2 draft-iijima-netconf-soap-implementation-00.txt  hitachi hitachi hitachi alaxala alaxala
1 draft-stjohns-dnssec-sigonly-00.txt  nominum
2 draft-fedyk-bgp-te-attribute-00.txt  nortel nortel juniper
2 draft-tschofenig-avt-rtp-dtls-00.txt  siemens networkresonance
2 draft-clancy-emu-eap-shared-secret-00.txt  ltsnet siemens
1 draft-heffner-frag-harmful-00.txt  psc psc psc
1 draft-mun-mipshop-fhmacro-00.txt  ssu ssu
1 draft-ietf-smime-ibepkg-00.txt  voltage
1 draft-schubert-sipping-header-integrity-reqs-00.txt  sip101
1 draft-schubert-sipping-wg-analyzed-00.txt  sip101
1 draft-carpenter-ietf-disputes-00.txt  ibm
1 draft-hurtta-eai-encapsulation-00.txt  elmme-mailer
4 draft-ahmad-mter-problem-statement-00.txt  equant ntt telenor level3
3 draft-ietf-sipping-ipv6-torture-tests-00.txt  lucent ubiquitysoftware estacado
2 draft-kaplan-mmusic-best-effort-srtp-00.txt  acmepacket nortel
2 draft-chowdhury-mip6-homeinfo-ra-00.txt  starentnetworks cisco
1 draft-garcia-simple-presence-dictionary-00.txt  nokia
4 draft-ooghe-l2cp-framework-00.txt  alcatel siemens ecitele t-systems
1 draft-zorn-dime-diameter-base-protocol-mib-00.txt  cisco
5 draft-gulbrandsen-collation-basic-00.txt  sun aoyama UNKNOWN oryx UNKNOWN
5 draft-ietf-pkix-sha2-dsa-ecdsa-00.txt  nist microsoft mit certicom nist
1 draft-ietf-v6ops-scanning-implications-00.txt  soton
12 draft-iab-multilink-subnet-issues-00.txt  microsoft acreo ibm thinkingcat pipex intel netnod 1-4-5 cisco rtfm microsoft ucla
2 draft-yasukawa-pce-p2mp-req-00.txt  ntt olddog
1 draft-iab-rfc-editor-00.txt  cisco
1 draft-ietf-avt-rtp-eac3-00.txt  dolby
3 draft-kunze-thump-00.txt  renci ucop etymon
1 draft-wing-behave-nat-control-stun-usage-00.txt  cisco cisco
3 draft-hepworth-mipshop-mih-design-considerations-00.txt  siemens siemens nokia intel
4 draft-gregorio-uritemplate-00.txt  bitworking sun mnot bea
2 draft-irtf-p2prg-core-simulators-00.txt  stir UNKNOWN
1 draft-bless-nsis-resv-aggr-00.txt  uka uka
1 draft-urpalainen-simple-xcap-webdav-00.txt  nokia
1 draft-bhatia-sip-peering-00.txt  nextone
1 draft-chu-ldap-logschema-00.txt  symas
1 draft-cain-logging-caps-00.txt  coopercain
1 draft-fenner-obsolete-1264-00.txt  att
2 draft-menzel-udlr-mipv6-00.txt  fraunhofer UNKNOWN
2 draft-hallambaker-oathxkms-00.txt  verisign bmc
2 draft-ietf-widex-requirements-00.txt  nokia w3
1 draft-nadeau-pwe3-perf-time-measure-00.txt  cisco
2 draft-regnauld-ns-communication-00.txt  catpipe nic
1 draft-bagnulo-shim6-locator-pair-selection-00.txt  uc3m
1 draft-ejzak-sipping-p-em-auth-00.txt  lucent
2 draft-ietf-tsvwg-admitted-realtime-dscp-00.txt  cisco cisco att
1 draft-martinbeckman-ietf-ipv6-fls-ipv6flowswitching-00.txt  disa
1 draft-phelan-dccp-dtls-00.txt  sonusnet
1 draft-hadi-forces-sctptml-00.txt  znyx
2 draft-ietf-dhc-dhcvp6-leasequery-00.txt  comcast cisco cisco cisco
1 draft-irtf-rfcs-00.txt  isi
2 draft-swallow-mpls-mcast-cv-00.txt  cisco cisco juniper
1 draft-eddy-dtn-sdnv-00.txt  nasa
1 draft-irtf-sam-problem-statement-00.txt  panasonic
1 draft-santos-dkim-strip-00.txt  isdg
3 draft-sinnreich-sip-tools-00.txt  avaya panasonic adobe adobe
1 draft-van-beijnum-v6ops-pa-mhome-community-00.txt  muada
1 draft-hdesineni-avt-avpf-ccm-pd-extn-00.txt  qualcomm qualcomm
1 draft-gray-trill-rbridge-arch-00.txt  ericsson
2 draft-jarauz-sipping-grouping-reg-event-00.txt  UNKNOWN ericsson
2 draft-yoder-nfsv4-retention-00.txt  netapp emc
1 draft-carpenter-extension-recs-00.txt  ibm
3 draft-chiba-radext-rfc3576bis-00.txt  cisco cisco cisco rsa microsoft
1 draft-kornijenko-ivis-urn-00.txt  abcsoftware
2 draft-tuexen-tsvwg-sctp-padding-00.txt  fh-muenster cisco
2 draft-meghana-mip4-mobike-optimizations-00.txt  nokia azairenet
2 draft-touch-tcpm-tcp-simple-auth-00.txt  isi psg
1 draft-worley-sipping-forking-00.txt  pingtel
1 draft-sarikaya-6lowpan-forwarding-00.txt  huawei
2 draft-ietf-secsh-filexfer-extensions-00.txt  vandyke f-secure
1 draft-urien-badra-eap-tls-identity-protection-00.txt  enst enst
4 draft-ietf-dkim-base-00.txt  sendmail pgp yahoo-inc cisco cisco
1 draft-ye-capwap-fbsskey-distribution-ps-00.txt  huawei huawei
2 draft-ietf-radext-vlan-00.txt  hp hp microsoft
3 draft-ietf-xcon-common-data-model-00.txt  ericsson ericsson fmr polycom
3 draft-ietf-mboned-ip-mcast-mib-00.txt  dataconnection microsoft cisco
2 draft-ietf-opsec-routing-capabilities-00.txt  huawei huawei juniper
3 draft-hoerdt-pim-group-unreachable-00.txt  ntnu uha u-strasbg
4 draft-ietf-l3vpn-2547bis-mcast-bgp-00.txt  juniper cisco orange-ft juniper juniper
1 draft-liu-gdoi-extensions-00.txt  huawei huawei
2 draft-housley-tls-authz-extns-00.txt  redphonesecurity vigilsec
1 draft-klensin-ima-constraints-00.txt  jck
4 draft-ietf-mip6-ha-switch-00.txt  hp azairenet docomolabs-usa hitachi
1 draft-richards-otp-kerberos-00.txt  rsasecurity
2 draft-ietf-ecrit-phonebcp-00.txt  brianrosen cisco
1 draft-vasseur-mpls-number-0-bw-te-lsps-00.txt  cisco
3 draft-poretsky-bmwg-sip-bench-meth-00.txt  reefpoint lucent iit
1 draft-santos-dkim-rcvd-00.txt  isdg
1 draft-shen-icmp-routing-inst-00.txt  cisco cisco
1 draft-cooper-pkix-aiaac-00.txt  nist
1 draft-nadeau-l2tpext-pw-l2tpv3-mib-00.txt  cisco cisco cisco cisco
1 draft-ietf-krb-wg-gss-cb-hash-agility-00.txt  sun
1 draft-polk-ecrit-lost-server-uri-00.txt  cisco
1 draft-jaksa-monami6addr-select-00.txt  huawei huawei huawei huawei huawei
1 draft-fairhurst-ipdvb-ule-ext-00.txt  abdn
3 draft-irtf-p2prg-core-problem-statement-00.txt  panasonic poly UNKNOWN
2 draft-green-secsh-ecc-00.txt  certicom stebila
8 draft-giaretta-netlmm-dt-protocol-00.txt  telecomitalia cisco nec motorola nttdocomo kddi nokia ericsson
3 draft-jeong-netlmm-dual-stack-moving-00.txt  etri kut etri etri
